250	0.9528
252	0.9528
254	0.9515
256	0.9491
258	0.9494
260	0.9464
262	0.9438
264	0.9402
266	0.9381
268	0.9328
270	0.9294
272	0.9284
274	0.9228
276	0.9212
278	0.9202
280	0.9229
282	0.9213
284	0.9279
286	0.9392
288	0.9503
290	0.9555
292	0.9622
294	0.969
296	0.9705
298	0.976
300	0.9772
302	0.978
304	0.979
306	0.9809
308	0.9831
310	0.9802
312	0.9837
314	0.9824
316	0.9832
318	0.9815
320	0.9795
322	0.9812
324	0.9865
326	0.9787
328	0.9823
330	0.9831
332	0.9868
334	0.9817
336	0.983
338	0.9808
340	0.9855
342	0.9858
344	0.9836
346	0.9839
348	0.9858
350	0.9886
352	0.9856
354	0.9879
356	0.9863
358	0.9874
360	0.9861
362	0.9871
364	0.9895
366	0.9892
368	0.9864
370	0.9875
372	0.9826
374	0.9837
376	0.985
378	0.9879
380	0.9873
382	0.9844
384	0.9862
386	0.9871
388	0.9862
390	0.9867
392	0.987
394	0.9871
396	0.9856
398	0.9865
400	0.9857
402	0.9894
404	0.9875
406	0.9874
408	0.9855
410	0.9861
412	0.9877
414	0.987
416	0.9878
418	0.9888
420	0.9871
422	0.9878
424	0.9886
426	0.9875
428	0.9866
430	0.9863
432	0.9858
434	0.9884
436	0.9866
438	0.9859
440	0.9873
442	0.9858
444	0.9868
446	0.9865
448	0.9877
450	0.9881
452	0.9862
454	0.9863
456	0.9872
458	0.9873
460	0.9873
462	0.9871
464	0.9874
466	0.9873
468	0.9879
470	0.9875
472	0.9877
474	0.9864
476	0.9871
478	0.9875
480	0.9884
482	0.9887
484	0.9868
486	0.9876
488	0.9877
490	0.987
492	0.9874
494	0.9866
496	0.9878
498	0.9876
500	0.9881
502	0.9872
504	0.9871
506	0.9882
508	0.9866
510	0.9872
512	0.9875
514	0.9878
516	0.9875
518	0.9876
520	0.9876
522	0.9873
524	0.9882
526	0.9865
528	0.9876
530	0.9874
532	0.9874
534	0.9872
536	0.9868
538	0.9864
540	0.987
542	0.9876
544	0.987
546	0.9873
548	0.9866
550	0.9877
552	0.987
554	0.988
556	0.9855
558	0.9867
560	0.9859
562	0.9863
564	0.9874
566	0.9867
568	0.9875
570	0.987
572	0.9875
574	0.9863
576	0.9863
578	0.9876
580	0.9858
582	0.9857
584	0.987
586	0.9871
588	0.9867
590	0.9871
592	0.9865
594	0.9866
596	0.9866
598	0.9876
600	0.9874
602	0.988
604	0.9862
606	0.9869
608	0.9871
610	0.9856
612	0.9863
614	0.9862
616	0.9872
618	0.986
620	0.986
622	0.9862
624	0.9868
626	0.985
628	0.9868
630	0.9874
