750.0000	44.3982
749.0000	44.1608
748.0000	43.7316
747.0000	43.3986
746.0000	42.9802
745.0000	42.5765
744.0000	42.1464
743.0000	41.7709
742.0000	41.3796
741.0000	40.9545
740.0000	40.4495
739.0000	40.0082
738.0000	39.4979
737.0000	38.9201
736.0000	38.3535
735.0000	37.7841
734.0000	37.1898
733.0000	36.5364
732.0000	35.8662
731.0000	35.2218
730.0000	34.5634
729.0000	33.9084
728.0000	33.2249
727.0000	32.5368
726.0000	31.8736
725.0000	31.2224
724.0000	30.5414
723.0000	29.8922
722.0000	29.2488
721.0000	28.5958
720.0000	27.9398
719.0000	27.3097
718.0000	26.6908
717.0000	26.1134
716.0000	25.4968
715.0000	24.9611
714.0000	24.437
713.0000	23.9154
712.0000	23.4182
711.0000	22.9213
710.0000	22.4858
709.0000	22.0467
708.0000	21.6168
707.0000	21.2169
706.0000	20.8595
705.0000	20.5285
704.0000	20.1851
703.0000	19.8733
702.0000	19.5843
701.0000	19.3595
700.0000	19.1268
699.0000	18.8998
698.0000	18.6761
697.0000	18.4642
696.0000	18.2921
695.0000	18.1603
694.0000	18.0334
693.0000	17.9199
692.0000	17.8044
691.0000	17.705
690.0000	17.6289
689.0000	17.5665
688.0000	17.5191
687.0000	17.4766
686.0000	17.4524
685.0000	17.4115
684.0000	17.3954
683.0000	17.3914
682.0000	17.4202
681.0000	17.4227
680.0000	17.466
679.0000	17.4899
678.0000	17.5358
677.0000	17.5692
676.0000	17.6159
675.0000	17.6769
674.0000	17.7336
673.0000	17.8049
672.0000	17.8853
671.0000	17.97
670.0000	18.022
669.0000	18.0803
668.0000	18.1557
667.0000	18.2256
666.0000	18.2925
665.0000	18.3439
664.0000	18.3884
663.0000	18.4363
662.0000	18.4826
661.0000	18.5236
660.0000	18.574
659.0000	18.6223
658.0000	18.6558
657.0000	18.6947
656.0000	18.7052
655.0000	18.7217
654.0000	18.7156
653.0000	18.7158
652.0000	18.7136
651.0000	18.7018
650.0000	18.68
649.0000	18.6248
648.0000	18.5829
647.0000	18.535
646.0000	18.5045
645.0000	18.47
644.0000	18.4169
643.0000	18.381
642.0000	18.3332
641.0000	18.2653
640.0000	18.2216
639.0000	18.1574
638.0000	18.0793
637.0000	18.0101
636.0000	17.9688
635.0000	17.9249
634.0000	17.8997
633.0000	17.8773
632.0000	17.8346
631.0000	17.8095
630.0000	17.7902
629.0000	17.791
628.0000	17.7717
627.0000	17.7795
626.0000	17.7975
625.0000	17.8216
624.0000	17.8431
623.0000	17.8818
622.0000	17.9438
621.0000	18.0279
620.0000	18.1106
619.0000	18.2044
618.0000	18.3255
617.0000	18.4655
616.0000	18.6352
