750.0000	49.3501
749.0000	49.3977
748.0000	49.4417
747.0000	49.4331
746.0000	49.3232
745.0000	49.3394
744.0000	49.4069
743.0000	49.5914
742.0000	49.537
741.0000	49.424
740.0000	49.4159
739.0000	49.4763
738.0000	49.5251
737.0000	49.5061
736.0000	49.5784
735.0000	49.5836
734.0000	49.6327
733.0000	49.6269
732.0000	49.6158
731.0000	49.6428
730.0000	49.69
729.0000	49.5834
728.0000	49.585
727.0000	49.6222
726.0000	49.6543
725.0000	49.7037
724.0000	49.639
723.0000	49.6517
722.0000	49.5909
721.0000	49.6769
720.0000	49.7555
719.0000	49.8659
718.0000	49.8349
717.0000	49.782
716.0000	49.8393
715.0000	49.7893
714.0000	49.8594
713.0000	49.7914
712.0000	49.8743
711.0000	49.8654
710.0000	49.7958
709.0000	49.724
708.0000	49.7004
707.0000	49.7376
706.0000	49.8585
705.0000	49.9356
704.0000	49.9818
703.0000	49.9651
702.0000	49.8886
701.0000	49.8324
700.0000	49.8583
699.0000	49.9009
698.0000	49.9249
697.0000	49.9401
696.0000	49.9539
695.0000	49.8882
694.0000	49.9823
693.0000	50.0044
692.0000	50.06
691.0000	49.9956
690.0000	49.9936
689.0000	49.9749
688.0000	49.9897
687.0000	50.0034
686.0000	49.9921
685.0000	50.0344
684.0000	50.0555
683.0000	50.0506
682.0000	50.0934
681.0000	50.1062
680.0000	50.1311
679.0000	50.1065
678.0000	50.0928
677.0000	50.0766
676.0000	50.0732
675.0000	50.0766
674.0000	50.0943
673.0000	50.1454
672.0000	50.1012
671.0000	50.1858
670.0000	50.1864
669.0000	50.2815
668.0000	50.3105
667.0000	50.2221
666.0000	50.2049
665.0000	50.1459
664.0000	50.2295
663.0000	50.2998
662.0000	50.2077
661.0000	50.2127
660.0000	50.2397
659.0000	50.2934
658.0000	50.3182
657.0000	50.235
656.0000	50.2884
655.0000	50.3277
654.0000	50.3941
653.0000	50.3426
652.0000	50.3348
651.0000	50.3887
650.0000	50.4095
649.0000	50.4321
648.0000	50.3872
647.0000	50.4224
646.0000	50.4048
645.0000	50.4095
644.0000	50.4524
643.0000	50.4419
642.0000	50.4584
641.0000	50.4893
640.0000	50.4935
639.0000	50.5331
638.0000	50.5549
637.0000	50.565
636.0000	50.6109
635.0000	50.5969
634.0000	50.689
633.0000	50.6879
632.0000	50.6337
631.0000	50.6257
630.0000	50.6358
629.0000	50.6496
628.0000	50.6354
627.0000	50.6117
626.0000	50.6126
625.0000	50.6441
624.0000	50.7077
623.0000	50.7306
622.0000	50.6982
621.0000	50.6205
620.0000	50.5697
619.0000	50.6952
618.0000	50.756
617.0000	50.7672
616.0000	50.7507
615.0000	50.7537
614.0000	50.823
613.0000	50.7982
612.0000	50.7658
611.0000	50.7805
610.0000	50.7627
609.0000	50.8159
608.0000	50.8799
607.0000	50.8698
606.0000	50.8472
605.0000	50.8594
604.0000	50.8916
603.0000	50.9056
602.0000	50.9024
601.0000	50.9067
600.0000	50.9238
599.0000	50.9095
598.0000	50.9208
597.0000	50.9873
596.0000	50.9981
595.0000	51.0762
594.0000	51.0464
593.0000	51.0409
592.0000	51.081
591.0000	51.0451
590.0000	51.0682
589.0000	51.0352
588.0000	51.045
587.0000	51.078
586.0000	51.137
585.0000	51.1677
584.0000	51.1632
583.0000	51.119
582.0000	51.1198
581.0000	51.0918
580.0000	51.0959
579.0000	51.0978
578.0000	51.1296
577.0000	51.1746
576.0000	51.2084
575.0000	51.2645
574.0000	51.298
573.0000	51.2916
572.0000	51.2834
571.0000	51.2334
570.0000	51.2826
569.0000	51.2659
568.0000	51.2842
567.0000	51.2798
566.0000	51.3493
565.0000	51.3969
564.0000	51.4478
563.0000	51.3914
562.0000	51.4343
561.0000	51.3792
560.0000	51.4226
559.0000	51.4055
558.0000	51.4034
557.0000	51.478
556.0000	51.4561
555.0000	51.4418
554.0000	51.4061
553.0000	51.4867
552.0000	51.4962
551.0000	51.4702
550.0000	51.4577
549.0000	51.4842
548.0000	51.5006
547.0000	51.4679
546.0000	51.4991
545.0000	51.4758
544.0000	51.6018
543.0000	51.6156
542.0000	51.6494
541.0000	51.601
540.0000	51.539
539.0000	51.539
538.0000	51.5844
537.0000	51.6628
536.0000	51.7171
535.0000	51.7399
534.0000	51.76
533.0000	51.7659
532.0000	51.7799
531.0000	51.7945
530.0000	51.8021
529.0000	51.8088
528.0000	51.833
527.0000	51.862
526.0000	51.833
525.0000	51.8857
524.0000	51.8387
523.0000	51.7955
522.0000	51.8446
521.0000	51.9033
520.0000	51.9383
519.0000	51.8512
518.0000	51.8379
517.0000	51.9161
516.0000	51.9614
515.0000	51.9079
514.0000	51.8673
513.0000	51.8549
512.0000	52.0022
511.0000	52.0668
510.0000	52.0812
509.0000	51.9629
508.0000	51.9548
507.0000	51.9146
506.0000	51.9836
505.0000	51.9436
504.0000	51.9661
503.0000	52.0586
502.0000	52.0602
501.0000	52.1293
500.0000	52.1462
499.0000	52.1398
498.0000	52.1843
497.0000	52.1561
496.0000	52.1703
495.0000	52.1771
494.0000	52.201
493.0000	52.1684
492.0000	52.1857
491.0000	52.1435
490.0000	52.1948
489.0000	52.2414
488.0000	52.3333
487.0000	52.3213
486.0000	52.2649
485.0000	52.2239
484.0000	52.2543
483.0000	52.3579
482.0000	52.4201
481.0000	52.4175
480.0000	52.4833
479.0000	52.4298
478.0000	52.4275
477.0000	52.3753
476.0000	52.4365
475.0000	52.4894
474.0000	52.5457
473.0000	52.4891
472.0000	52.4588
471.0000	52.4391
470.0000	52.4882
469.0000	52.5712
468.0000	52.5998
467.0000	52.6343
466.0000	52.6254
465.0000	52.6186
464.0000	52.5944
463.0000	52.6041
462.0000	52.6014
461.0000	52.5763
460.0000	52.5961
459.0000	52.6483
458.0000	52.7094
457.0000	52.7437
456.0000	52.6698
455.0000	52.633
454.0000	52.6814
453.0000	52.6938
452.0000	52.7603
451.0000	52.8034
450.0000	52.8645
449.0000	52.884
448.0000	52.9017
447.0000	52.8373
446.0000	52.7072
445.0000	52.6679
444.0000	52.6431
443.0000	52.7184
442.0000	52.7244
441.0000	52.8721
440.0000	52.9168
439.0000	52.961
438.0000	52.9175
437.0000	52.8845
436.0000	52.8916
435.0000	52.8588
434.0000	52.867
433.0000	52.9088
432.0000	53.0197
431.0000	53.1416
430.0000	53.1527
429.0000	53.0203
428.0000	52.9408
427.0000	53.0327
426.0000	53.1805
425.0000	53.1952
424.0000	53.1876
423.0000	53.1342
422.0000	53.1337
421.0000	53.1701
420.0000	53.1874
419.0000	53.2681
418.0000	53.2389
417.0000	53.1621
416.0000	53.2272
415.0000	53.2124
414.0000	53.3315
413.0000	53.2968
412.0000	53.279
411.0000	53.4059
410.0000	53.4873
409.0000	53.4706
408.0000	53.5295
407.0000	53.3626
406.0000	53.3038
405.0000	53.2252
404.0000	53.2693
403.0000	53.3101
402.0000	53.3409
401.0000	53.3762
400.0000	53.3936
399.0000	53.3507
398.0000	53.4418
397.0000	53.52
396.0000	53.6575
395.0000	53.6584
394.0000	53.7592
393.0000	53.7409
392.0000	53.5367
391.0000	53.652
390.0000	53.5361
389.0000	53.6602
388.0000	53.5338
387.0000	53.5115
386.0000	53.6339
385.0000	53.7211
384.0000	53.9144
383.0000	53.9925
382.0000	54.0269
381.0000	53.9394
380.0000	53.8516
379.0000	53.6743
378.0000	53.7701
377.0000	53.7813
376.0000	53.9205
375.0000	53.8719
374.0000	53.8695
373.0000	54.1376
372.0000	54.1998
371.0000	54.0331
370.0000	53.9172
369.0000	53.9406
368.0000	54.1618
367.0000	54.0956
366.0000	54.154
365.0000	54.139
364.0000	54.3591
363.0000	54.308
362.0000	54.191
361.0000	53.9824
360.0000	54.1945
359.0000	54.2582
358.0000	54.3554
357.0000	54.2764
356.0000	54.0753
355.0000	54.0489
354.0000	54.1096
353.0000	54.069
352.0000	54.0774
351.0000	54.2174
350.0000	54.4053
